set,protocol,qid,slice,qtype,code,ndcg@10,recall@5,recall@10,mrr@10
test,article,test-sk-85,unseen_codes,legal,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-86,unseen_codes,search,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-88,unseen_codes,search,sk,0.63093,1.00000,1.00000,0.50000
test,article,test-sk-87,unseen_codes,everyday,sk,0.43068,1.00000,1.00000,0.25000
test,article,test-sk-89,unseen_codes,legal,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-9,unseen_codes,search,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-90,unseen_codes,everyday,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-92,unseen_codes,everyday,sk,0.00000,0.00000,0.00000,0.00000
test,article,test-sk-94,unseen_codes,search,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-93,unseen_codes,legal,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-96,unseen_codes,search,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-97,unseen_codes,search,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-95,unseen_codes,legal,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-98,unseen_codes,search,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-sk-99,unseen_codes,search,sk,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-1,unseen_codes,legal,zozpp,0.00000,0.00000,0.00000,0.00000
test,article,test-zozpp-11,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-10,unseen_codes,everyday,zozpp,0.00000,0.00000,0.00000,0.00000
test,article,test-zozpp-10.1,unseen_codes,everyday,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-13,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-12,unseen_codes,legal,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-14,unseen_codes,everyday,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-15,unseen_codes,legal,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-16,unseen_codes,search,zozpp,0.00000,0.00000,0.00000,0.00000
test,article,test-zozpp-16.1,unseen_codes,search,zozpp,0.63093,1.00000,1.00000,0.50000
test,article,test-zozpp-17,unseen_codes,search,zozpp,0.63093,1.00000,1.00000,0.50000
test,article,test-zozpp-18,unseen_codes,search,zozpp,0.63093,1.00000,1.00000,0.50000
test,article,test-zozpp-2,unseen_codes,search,zozpp,0.43068,1.00000,1.00000,0.25000
test,article,test-zozpp-19,unseen_codes,legal,zozpp,0.63093,1.00000,1.00000,0.50000
test,article,test-zozpp-21,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-22,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-20,unseen_codes,everyday,zozpp,0.63093,1.00000,1.00000,0.50000
test,article,test-zozpp-23.1,unseen_codes,search,zozpp,0.50000,1.00000,1.00000,0.33333
test,article,test-zozpp-23,unseen_codes,legal,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-24,unseen_codes,everyday,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-25,unseen_codes,everyday,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-26.1,unseen_codes,everyday,zozpp,0.31546,0.00000,1.00000,0.12500
test,article,test-zozpp-27,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-28,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-3,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-29,unseen_codes,legal,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-32,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-30,unseen_codes,everyday,zozpp,0.35621,0.00000,1.00000,0.16667
test,article,test-zozpp-33,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-31,unseen_codes,everyday,zozpp,0.43068,1.00000,1.00000,0.25000
test,article,test-zozpp-35,unseen_codes,search,zozpp,0.63093,1.00000,1.00000,0.50000
test,article,test-zozpp-34,unseen_codes,everyday,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-37,unseen_codes,everyday,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-39,unseen_codes,search,zozpp,0.50000,1.00000,1.00000,0.33333
test,article,test-zozpp-36,unseen_codes,everyday,zozpp,0.43068,1.00000,1.00000,0.25000
test,article,test-zozpp-40,unseen_codes,legal,zozpp,0.00000,0.00000,0.00000,0.00000
test,article,test-zozpp-41,unseen_codes,everyday,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-42.1,unseen_codes,search,zozpp,0.63093,1.00000,1.00000,0.50000
test,article,test-zozpp-42.3,unseen_codes,legal,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-42.2,unseen_codes,legal,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-43,unseen_codes,everyday,zozpp,0.00000,0.00000,0.00000,0.00000
test,article,test-zozpp-45,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-44,unseen_codes,search,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-46,unseen_codes,legal,zozpp,1.00000,1.00000,1.00000,1.00000
test,article,test-zozpp-6,unseen_codes,everyday,zozpp,0.63093,1.00000,1.00000,0.50000
test,article,test-zozpp-5,unseen_codes,everyday,zozpp,0.00000,0.00000,0.00000,0.00000
test,article,test-zozpp-7,unseen_codes,legal,zozpp,0.50000,1.00000,1.00000,0.33333
test,article,test-zozpp-9,unseen_codes,search,zozpp,0.63093,1.00000,1.00000,0.50000
test,article,test-zozpp-8,unseen_codes,legal,zozpp,0.00000,0.00000,0.00000,0.00000
external,article,ext-1,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-2,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-3,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-4,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-5,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-6,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-7,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-8,tk_rf_rag,external,tk,0.63093,1.00000,1.00000,0.50000
external,article,ext-9,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-10,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-11,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-12,tk_rf_rag,external,tk,0.63093,1.00000,1.00000,0.50000
external,article,ext-13,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-14,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-15,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-16,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-17,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-18,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-19,tk_rf_rag,external,tk,0.63093,1.00000,1.00000,0.50000
external,article,ext-20,tk_rf_rag,external,tk,0.63093,1.00000,1.00000,0.50000
external,article,ext-21,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-22,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-23,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-24,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
external,article,ext-25,tk_rf_rag,external,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1004,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1058,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1069,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1026,seen,everyday,gk,0.31546,0.00000,1.00000,0.12500
dev,chunk,dev-gk-1093,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1123,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1118,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1137,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1138,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1150,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1164,seen,everyday,gk,0.30103,0.00000,1.00000,0.11111
dev,chunk,dev-gk-1165,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1172,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1176,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-12,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1191,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1188,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1216.1,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-123.16-2,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1228,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-123.9,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1232,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-125,seen,search,gk,0.50000,1.00000,1.00000,0.33333
dev,chunk,dev-gk-1240,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1289,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1307,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1303,seen,everyday,gk,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-gk-1316,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1355,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1336,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1317,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1383,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-141.1,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1429,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1434,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1469,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-147.1,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1482,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1489,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-1516,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-15,seen,everyday,gk,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-gk-152,seen,everyday,gk,0.50000,1.00000,1.00000,0.33333
dev,chunk,dev-gk-1522,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-160,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-174.1,seen,everyday,gk,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-gk-163,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-197,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-21,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-20,seen,everyday,gk,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-gk-214,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-250,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-253,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-22,seen,everyday,gk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-gk-232,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-287.4,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-258,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-319.1,seen,search,gk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-gk-388.1,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-428,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-438,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-452,seen,search,gk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-gk-429.4,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-479,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-470,seen,everyday,gk,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-gk-487,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-499,seen,everyday,gk,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-gk-50.1,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-506,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-502,seen,everyday,gk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-gk-523,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-561,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-563,seen,legal,gk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-gk-564,seen,search,gk,0.50000,1.00000,1.00000,0.33333
dev,chunk,dev-gk-53.1,seen,everyday,gk,0.30103,0.00000,1.00000,0.11111
dev,chunk,dev-gk-586,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-584,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-616,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-634,seen,search,gk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-gk-62,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-682,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-730,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-72,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-750,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-788,seen,search,gk,0.50000,1.00000,1.00000,0.33333
dev,chunk,dev-gk-761,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-789,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-774,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-799,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-800,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-831,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-844,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-833,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-845,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-848,seen,legal,gk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-gk-853,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-860.2,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-861,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-87,seen,search,gk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-gk-896,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-891,seen,everyday,gk,0.50000,1.00000,1.00000,0.33333
dev,chunk,dev-gk-904,seen,everyday,gk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-gk-905,seen,search,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-916,seen,legal,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-951,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-gk-979,seen,everyday,gk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-1.3,seen,everyday,koap,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-gk-980,seen,everyday,gk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-koap-11.27,seen,search,koap,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-koap-11.30,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-11.10,seen,everyday,koap,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-koap-11.8,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-12.10,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-12.6,seen,everyday,koap,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-koap-12.9,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-13.27.1,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-13.19.2,seen,everyday,koap,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-koap-14.17.1,seen,search,koap,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-koap-13.40.1,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-14.4.4,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-14.3,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-14.36,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-14.53.1,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-15.36,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-15.26.1,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-15.33.2,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-15.46,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-16.12,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-17.7,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-16.13,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-18.11,seen,everyday,koap,0.50000,1.00000,1.00000,0.33333
dev,chunk,dev-koap-18.21,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-18.6,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-19.17,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-18.14,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-19.31,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-2.6,seen,everyday,koap,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-koap-2.7,seen,everyday,koap,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-koap-20.15,seen,everyday,koap,0.50000,1.00000,1.00000,0.33333
dev,chunk,dev-koap-20.19,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-21.2,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-20.9,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-20.2.2,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-21.7,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-23.29,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-23.22,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-23.68,seen,search,koap,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-koap-23.4,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-23.7.2,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-23.74,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-23.93,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-23.98,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-26.7,seen,search,koap,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-koap-26.6,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-25.9,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-28.6,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-29.1.6,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-29.10,seen,everyday,koap,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-koap-31.12,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-30.9,seen,everyday,koap,0.28906,0.00000,1.00000,0.10000
dev,chunk,dev-koap-32.12,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-5.1,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-5.17,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-5.22,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-5.33,seen,search,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-5.31,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-5.6,seen,search,koap,0.30103,0.00000,1.00000,0.11111
dev,chunk,dev-koap-7.28,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-7.30.3,seen,search,koap,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-koap-7.30.6,seen,everyday,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-8.12,seen,search,koap,0.43068,1.00000,1.00000,0.25000
dev,chunk,dev-koap-8.49,seen,search,koap,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-koap-7.33,seen,everyday,koap,0.43068,1.00000,1.00000,0.25000
dev,chunk,dev-koap-8.53,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-koap-8.7,seen,legal,koap,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-115,seen,legal,tk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-tk-15,seen,search,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-105,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-168.1,seen,search,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-163,seen,everyday,tk,0.30103,0.00000,1.00000,0.11111
dev,chunk,dev-tk-167,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-185.1,seen,search,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-188,seen,search,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-182,seen,everyday,tk,0.50000,1.00000,1.00000,0.33333
dev,chunk,dev-tk-227,seen,search,tk,0.43068,1.00000,1.00000,0.25000
dev,chunk,dev-tk-22.1,seen,legal,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-228.1,seen,search,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-241,seen,legal,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-252,seen,search,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-315,seen,legal,tk,0.33333,0.00000,1.00000,0.14286
dev,chunk,dev-tk-312.7,seen,legal,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-262.2,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-335,seen,search,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-330.5,seen,legal,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-330.2,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-340,seen,legal,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-341.2-1,seen,legal,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-341,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-343,seen,everyday,tk,0.50000,1.00000,1.00000,0.33333
dev,chunk,dev-tk-349.3,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-tk-368,seen,legal,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-381,seen,search,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-392,seen,legal,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-42,seen,legal,tk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-tk-43,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-5,seen,search,tk,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-tk-45,seen,everyday,tk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-zhk-119,seen,search,zhk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-zhk-10,seen,everyday,zhk,0.00000,0.00000,0.00000,0.00000
dev,chunk,dev-zhk-133,seen,search,zhk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-tk-88,seen,everyday,tk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-zhk-149,seen,search,zhk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-zhk-168,seen,search,zhk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-zhk-187,seen,search,zhk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-zhk-170,seen,everyday,zhk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-zhk-172,seen,everyday,zhk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-zhk-47,seen,search,zhk,0.63093,1.00000,1.00000,0.50000
dev,chunk,dev-zhk-198,seen,legal,zhk,1.00000,1.00000,1.00000,1.00000
dev,chunk,dev-zhk-26,seen,legal,zhk,1.00000,1.00000,1.00000,1.00000
